,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
659,1,2021-02-01 06:58:17,2021-02-01 07:14:45,1.0,2.0,1.0,N,168,126,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,0.0,
660,2,2021-02-01 06:23:40,2021-02-01 06:48:40,1.0,8.38,1.0,N,132,76,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3,0.0,
661,1,2021-02-01 06:09:25,2021-02-01 06:18:45,1.0,3.6,1.0,N,79,140,1,11.5,2.5,0.5,4.4,0.0,0.3,19.2,2.5,
662,1,2021-02-01 06:36:35,2021-02-01 06:44:29,1.0,1.8,1.0,N,229,100,2,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5,
663,1,2021-02-01 06:53:11,2021-02-01 07:10:57,1.0,4.7,1.0,N,48,75,1,16.5,2.5,0.5,3.95,0.0,0.3,23.75,2.5,
664,2,2021-02-01 05:36:03,2021-02-01 05:42:29,1.0,1.19,1.0,N,262,75,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,
665,2,2021-02-01 06:14:03,2021-02-01 06:52:30,1.0,13.28,1.0,N,236,73,2,39.0,0.0,0.5,0.0,0.0,0.3,42.3,2.5,
666,2,2021-02-01 06:39:08,2021-02-01 06:50:22,1.0,3.6,1.0,N,68,238,1,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5,
667,2,2021-02-01 06:51:52,2021-02-01 06:59:33,1.0,1.25,1.0,N,238,75,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0,
668,2,2021-02-01 06:44:27,2021-02-01 06:48:26,1.0,1.07,1.0,N,263,141,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,
669,2,2021-02-01 06:00:05,2021-02-01 06:09:19,6.0,1.41,1.0,N,170,137,1,7.5,0.0,0.5,3.24,0.0,0.3,14.04,2.5,
670,2,2021-02-01 06:17:56,2021-02-01 06:25:50,6.0,1.46,1.0,N,162,68,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,
671,2,2021-02-01 06:45:35,2021-02-01 07:09:53,6.0,3.42,1.0,N,186,140,1,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5,
672,2,2021-02-01 06:36:46,2021-02-01 06:39:35,1.0,0.77,1.0,N,230,163,1,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,
673,2,2021-02-01 06:47:44,2021-02-01 06:53:07,1.0,0.92,1.0,N,234,137,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,
674,2,2021-02-01 06:58:53,2021-02-01 07:03:40,1.0,0.85,1.0,N,137,170,1,5.5,0.0,0.5,5.0,0.0,0.3,13.8,2.5,
675,1,2021-02-01 06:54:34,2021-02-01 07:00:11,1.0,1.2,1.0,N,263,237,1,6.0,2.5,0.5,1.0,0.0,0.3,10.3,2.5,
676,2,2021-02-01 06:49:01,2021-02-01 06:59:56,1.0,5.43,1.0,N,244,239,1,17.0,0.0,0.5,6.09,0.0,0.3,26.39,2.5,
677,2,2021-02-01 06:33:19,2021-02-01 06:39:19,1.0,1.44,1.0,N,179,193,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3,0.0,
678,2,2021-02-01 06:19:29,2021-02-01 06:30:53,1.0,4.71,1.0,N,132,203,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3,0.0,
679,2,2021-02-01 06:36:48,2021-02-01 06:41:58,1.0,1.69,1.0,N,48,68,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,
680,2,2021-02-01 06:19:04,2021-02-01 06:22:30,1.0,0.84,1.0,N,233,137,2,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,
681,2,2021-02-01 06:45:34,2021-02-01 06:50:16,1.0,0.92,1.0,N,170,161,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,
682,2,2021-02-01 06:09:42,2021-02-01 06:17:18,1.0,2.65,1.0,N,107,140,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,
683,2,2021-02-01 06:21:28,2021-02-01 06:26:33,1.0,1.08,1.0,N,262,140,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,
684,2,2021-02-01 06:30:45,2021-02-01 06:35:08,1.0,0.82,1.0,N,229,140,1,5.0,0.0,0.5,1.0,0.0,0.3,9.3,2.5,
685,2,2021-02-01 06:41:24,2021-02-01 06:55:03,1.0,3.27,1.0,N,262,166,2,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5,
686,2,2021-02-01 06:37:10,2021-02-01 06:49:55,5.0,3.61,1.0,N,87,100,2,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5,
687,1,2021-02-01 06:52:43,2021-02-01 07:05:44,1.0,1.9,1.0,N,233,186,1,9.5,2.5,0.5,0.0,0.0,0.3,12.8,2.5,
688,2,2021-02-01 06:05:51,2021-02-01 06:14:34,1.0,1.49,1.0,N,179,145,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0,
689,2,2021-02-01 06:28:36,2021-02-01 06:36:50,1.0,2.43,1.0,N,263,161,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5,
690,2,2021-02-01 06:46:55,2021-02-01 06:57:53,1.0,2.12,1.0,N,237,143,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5,
691,1,2021-02-01 06:22:19,2021-02-01 06:40:55,1.0,4.1,1.0,N,114,141,2,15.5,2.5,0.5,0.0,0.0,0.3,18.8,2.5,
692,1,2021-02-01 06:44:06,2021-02-01 07:01:05,1.0,4.2,1.0,N,140,249,2,15.0,2.5,0.5,0.0,0.0,0.3,18.3,2.5,
693,2,2021-02-01 06:39:18,2021-02-01 06:49:05,1.0,0.57,1.0,N,158,249,1,7.5,0.0,0.5,2.7,0.0,0.3,13.5,2.5,
694,2,2021-02-01 06:17:45,2021-02-01 06:24:18,1.0,1.04,1.0,N,263,75,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,
695,2,2021-02-01 06:49:13,2021-02-01 07:18:55,1.0,11.41,1.0,N,68,227,2,33.5,0.0,0.5,0.0,0.0,0.3,36.8,2.5,
696,2,2021-02-01 06:17:59,2021-02-01 06:40:13,1.0,5.87,1.0,N,75,246,1,21.0,0.0,0.5,2.0,0.0,0.3,26.3,2.5,
697,2,2021-02-01 06:43:46,2021-02-01 06:46:49,1.0,0.72,1.0,N,246,48,1,4.5,0.0,0.5,2.34,0.0,0.3,10.14,2.5,
698,2,2021-02-01 06:51:48,2021-02-01 06:56:02,1.0,1.11,1.0,N,48,142,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,
699,1,2021-02-01 06:40:11,2021-02-01 06:47:44,1.0,1.1,1.0,N,100,137,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5,
700,1,2021-02-01 06:58:16,2021-02-01 07:06:22,2.0,1.6,1.0,Y,164,43,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5,
701,1,2021-02-01 06:03:43,2021-02-01 06:07:52,1.0,1.2,1.0,N,79,137,1,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5,
702,1,2021-02-01 06:22:56,2021-02-01 06:38:32,1.0,3.6,1.0,Y,263,234,1,13.0,2.5,0.5,5.0,0.0,0.3,21.3,2.5,
703,1,2021-02-01 06:53:07,2021-02-01 07:02:33,1.0,2.3,1.0,N,79,170,1,9.0,2.5,0.5,1.0,0.0,0.3,13.3,2.5,
704,2,2021-02-01 03:51:48,2021-02-01 03:56:33,1.0,1.56,1.0,N,233,141,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,
705,2,2021-02-01 04:01:45,2021-02-01 04:17:20,1.0,4.27,1.0,N,263,4,2,14.5,0.0,0.5,0.0,0.0,0.3,17.8,2.5,
706,2,2021-02-01 04:02:38,2021-02-01 04:12:21,1.0,1.4,1.0,N,263,43,1,8.0,0.0,0.5,3.39,0.0,0.3,14.69,2.5,
707,2,2021-02-01 06:36:10,2021-02-01 06:51:10,1.0,5.4,1.0,N,238,125,1,17.0,0.0,0.5,6.09,0.0,0.3,26.39,2.5,
708,1,2021-02-01 06:50:17,2021-02-01 06:53:58,1.0,0.5,1.0,N,140,263,1,4.5,2.5,0.5,2.3,0.0,0.3,10.1,2.5,
709,2,2021-02-01 06:31:28,2021-02-01 06:43:54,2.0,4.47,1.0,N,107,75,1,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5,
710,2,2021-02-01 06:49:52,2021-02-01 06:57:13,2.0,1.63,1.0,N,236,239,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5,
711,1,2021-02-01 06:16:23,2021-02-01 06:33:11,1.0,3.2,1.0,N,229,75,3,13.0,2.5,0.5,0.0,0.0,0.3,16.3,2.5,
712,1,2021-02-01 06:38:18,2021-02-01 06:49:13,1.0,2.4,1.0,N,236,143,1,10.0,2.5,0.5,3.3,0.0,0.3,16.6,2.5,
713,2,2021-02-01 06:58:54,2021-02-01 07:13:52,1.0,3.85,1.0,N,48,13,2,14.5,0.0,0.5,0.0,0.0,0.3,17.8,2.5,
714,2,2021-02-01 06:30:33,2021-02-01 06:32:18,1.0,0.32,1.0,N,48,48,2,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5,
715,2,2021-02-01 06:34:13,2021-02-01 07:19:02,1.0,16.32,1.0,N,50,7,2,48.0,0.0,0.5,0.0,6.12,0.3,57.42,2.5,
716,2,2021-02-01 06:48:30,2021-02-01 07:02:44,1.0,5.89,1.0,N,141,231,1,18.5,0.0,0.5,5.0,0.0,0.3,26.8,2.5,
717,1,2021-02-01 06:45:58,2021-02-01 07:14:07,1.0,0.0,1.0,N,45,14,1,26.2,0.0,0.5,0.0,0.0,0.3,27.0,0.0,
718,2,2021-02-01 06:30:00,2021-02-01 06:50:07,1.0,4.93,1.0,N,48,74,2,17.0,0.0,0.5,0.0,0.0,0.3,20.3,2.5,
719,2,2021-02-01 06:50:27,2021-02-01 07:04:20,1.0,4.53,1.0,N,74,244,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,0.0,
720,2,2021-02-01 06:47:00,2021-02-01 06:47:16,1.0,0.0,5.0,N,265,265,1,45.0,0.0,0.0,0.0,13.75,0.3,59.05,0.0,
721,2,2021-02-01 06:32:43,2021-02-01 06:37:33,3.0,1.49,1.0,N,107,229,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5,
722,1,2021-02-01 06:37:46,2021-02-01 06:57:43,0.0,9.0,1.0,N,75,45,1,26.5,2.5,0.5,0.0,0.0,0.3,29.8,2.5,
723,2,2021-02-01 06:51:24,2021-02-01 06:58:07,1.0,1.62,1.0,N,141,161,1,7.0,0.0,0.5,1.7,0.0,0.3,12.0,2.5,
724,2,2021-02-01 06:33:05,2021-02-01 06:51:50,1.0,3.96,1.0,N,75,164,2,15.0,0.0,0.5,0.0,0.0,0.3,18.3,2.5,
725,2,2021-02-01 06:56:30,2021-02-01 07:05:12,1.0,0.98,1.0,N,164,233,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,
726,2,2021-02-01 06:06:46,2021-02-01 06:13:18,4.0,1.21,1.0,N,48,90,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5,
727,2,2021-02-01 06:39:53,2021-02-01 06:45:36,1.0,0.79,1.0,N,230,50,1,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,
728,2,2021-02-01 06:57:40,2021-02-01 07:03:14,1.0,0.7,1.0,N,186,234,1,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,
729,2,2021-02-01 06:51:18,2021-02-01 06:57:00,1.0,0.99,1.0,N,137,170,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,
730,1,2021-02-01 06:51:35,2021-02-01 07:01:49,1.0,1.3,1.0,N,186,137,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5,
731,2,2021-02-01 06:51:32,2021-02-01 07:02:49,1.0,3.33,1.0,N,32,60,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0.0,
732,2,2021-02-01 05:55:33,2021-02-01 05:57:12,1.0,0.29,1.0,N,262,262,1,3.5,0.0,0.5,0.5,0.0,0.3,7.3,2.5,
733,2,2021-02-01 06:37:23,2021-02-01 06:50:55,1.0,2.82,1.0,N,238,161,1,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5,
734,2,2021-02-01 06:09:48,2021-02-01 06:24:37,1.0,4.04,1.0,N,186,75,1,14.0,0.0,0.5,2.0,0.0,0.3,19.3,2.5,
735,2,2021-02-01 06:46:47,2021-02-01 06:57:08,1.0,1.36,1.0,N,186,170,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5,
736,2,2021-02-01 06:45:24,2021-02-01 06:49:09,6.0,0.9,1.0,N,186,170,1,5.0,0.0,0.5,0.83,0.0,0.3,9.13,2.5,
737,2,2021-02-01 06:16:08,2021-02-01 06:43:24,1.0,8.8,1.0,N,226,261,1,27.0,0.0,0.5,0.0,0.0,0.3,30.3,2.5,
738,2,2021-02-01 06:10:57,2021-02-01 06:22:14,1.0,2.21,1.0,N,186,211,1,9.0,0.0,0.5,2.0,0.0,0.3,14.3,2.5,
739,2,2021-02-01 06:30:25,2021-02-01 06:42:04,1.0,2.09,1.0,N,113,170,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,
740,2,2021-02-01 06:46:13,2021-02-01 06:51:38,1.0,0.92,1.0,N,170,137,1,5.5,0.0,0.5,2.0,0.0,0.3,10.8,2.5,
741,2,2021-02-01 06:29:47,2021-02-01 06:45:51,1.0,3.12,1.0,N,186,140,1,13.0,0.0,0.5,4.89,0.0,0.3,21.19,2.5,
742,2,2021-02-01 06:51:53,2021-02-01 07:08:51,1.0,4.24,1.0,N,141,141,1,15.5,0.0,0.5,5.64,0.0,0.3,24.44,2.5,
743,1,2021-02-01 06:32:59,2021-02-01 07:01:02,1.0,10.8,1.0,N,75,181,1,31.5,2.5,0.5,2.0,0.0,0.3,36.8,2.5,
744,2,2021-02-01 06:21:40,2021-02-01 06:30:27,1.0,2.49,1.0,N,141,137,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,
745,1,2021-02-01 06:13:24,2021-02-01 06:18:40,1.0,0.6,1.0,N,100,170,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5,
746,1,2021-02-01 06:43:26,2021-02-01 06:47:21,1.0,0.8,1.0,N,100,161,1,5.0,2.5,0.5,1.66,0.0,0.3,9.96,2.5,
747,1,2021-02-01 06:59:06,2021-02-01 07:03:41,1.0,0.7,1.0,N,100,50,1,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5,
748,2,2021-02-01 06:58:16,2021-02-01 07:07:53,1.0,1.34,1.0,N,142,237,2,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5,
749,2,2021-02-01 06:10:23,2021-02-01 06:12:55,1.0,0.0,1.0,N,226,226,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0,
750,2,2021-02-01 06:13:34,2021-02-01 06:14:06,1.0,0.0,1.0,N,226,226,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0,
751,2,2021-02-01 06:20:19,2021-02-01 06:30:38,1.0,2.65,1.0,N,239,100,1,10.0,0.0,0.5,3.32,0.0,0.3,16.62,2.5,
752,2,2021-02-01 06:44:17,2021-02-01 06:54:02,1.0,1.67,1.0,N,100,137,1,8.5,0.0,0.5,2.95,0.0,0.3,14.75,2.5,
753,2,2021-02-01 06:58:38,2021-02-01 07:12:01,2.0,4.03,1.0,N,263,159,1,13.5,0.0,0.5,10.0,0.0,0.3,26.8,2.5,
754,2,2021-02-01 06:40:07,2021-02-01 06:54:12,1.0,3.0,1.0,N,100,140,1,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5,
755,2,2021-02-01 06:19:50,2021-02-01 06:25:35,1.0,1.78,1.0,N,233,140,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,
756,2,2021-02-01 06:31:19,2021-02-01 06:36:01,1.0,0.6,1.0,N,262,236,1,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,
757,2,2021-02-01 06:47:56,2021-02-01 07:00:27,1.0,4.76,1.0,N,262,107,1,15.5,0.0,0.5,4.7,0.0,0.3,23.5,2.5,
758,2,2021-02-01 06:05:40,2021-02-01 06:15:08,1.0,2.16,1.0,N,236,230,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5,
759,2,2021-02-01 06:02:05,2021-02-01 06:08:18,2.0,1.51,1.0,N,74,75,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0,
760,2,2021-02-01 06:10:27,2021-02-01 06:18:38,2.0,2.38,1.0,N,75,236,1,9.0,0.0,0.5,3.0,0.0,0.3,15.3,2.5,
761,2,2021-02-01 06:48:36,2021-02-01 06:58:55,2.0,2.97,1.0,N,107,140,2,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5,
762,2,2021-02-01 06:57:34,2021-02-01 07:11:24,2.0,3.18,1.0,N,170,75,2,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5,
763,2,2021-02-01 06:21:26,2021-02-01 07:11:15,4.0,19.33,1.0,N,132,254,1,53.0,0.0,0.5,11.98,6.12,0.3,71.9,0.0,
764,2,2021-02-01 06:13:55,2021-02-01 06:21:52,1.0,1.7,1.0,N,236,162,1,7.5,0.0,0.5,3.24,0.0,0.3,14.04,2.5,
765,2,2021-02-01 06:25:26,2021-02-01 06:32:33,1.0,1.25,1.0,N,170,246,1,6.5,0.0,0.5,2.45,0.0,0.3,12.25,2.5,
766,2,2021-02-01 06:58:37,2021-02-01 07:06:34,1.0,1.42,1.0,N,238,75,1,7.0,0.0,0.5,3.09,0.0,0.3,13.39,2.5,
767,2,2021-02-01 06:11:56,2021-02-01 06:21:44,1.0,2.21,1.0,N,48,246,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5,
768,2,2021-02-01 06:50:54,2021-02-01 06:58:12,1.0,1.36,1.0,N,100,50,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,
769,2,2021-02-01 06:17:08,2021-02-01 06:22:43,1.0,1.24,1.0,N,75,74,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0,
770,2,2021-02-01 07:47:31,2021-02-01 07:55:51,5.0,1.59,1.0,N,239,143,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,
771,1,2021-02-01 07:06:10,2021-02-01 07:20:12,1.0,2.8,1.0,N,236,42,2,11.5,2.5,0.5,0.0,0.0,0.3,14.8,2.5,
772,1,2021-02-01 07:23:04,2021-02-01 07:31:18,1.0,1.6,1.0,N,42,41,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0.0,
773,1,2021-02-01 07:35:39,2021-02-01 07:41:11,1.0,0.9,1.0,N,75,166,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0,
774,1,2021-02-01 07:52:06,2021-02-01 07:57:22,1.0,1.0,1.0,N,238,142,1,5.5,2.5,0.5,1.32,0.0,0.3,10.12,2.5,
775,1,2021-02-01 07:58:37,2021-02-01 08:07:25,1.0,1.8,1.0,N,142,48,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5,
776,1,2021-02-01 07:58:24,2021-02-01 08:06:37,2.0,1.1,1.0,N,262,140,1,7.0,2.5,0.5,1.55,0.0,0.3,11.85,2.5,
777,2,2021-02-01 07:15:40,2021-02-01 07:21:41,6.0,1.57,1.0,N,186,158,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,
778,2,2021-02-01 07:43:24,2021-02-01 07:49:55,1.0,1.33,1.0,N,166,151,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0.0,
779,1,2021-02-01 07:11:40,2021-02-01 07:21:40,1.0,1.4,1.0,N,229,140,1,8.0,2.5,0.5,2.26,0.0,0.3,13.56,2.5,
780,1,2021-02-01 07:22:27,2021-02-01 07:37:46,1.0,2.6,1.0,N,140,140,1,12.5,2.5,0.5,3.95,0.0,0.3,19.75,2.5,
781,2,2021-02-01 07:06:18,2021-02-01 07:11:27,1.0,0.97,1.0,N,100,161,1,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5,
782,2,2021-02-01 07:36:24,2021-02-01 07:40:18,1.0,0.71,1.0,N,100,68,1,4.5,0.0,0.5,1.95,0.0,0.3,9.75,2.5,
783,2,2021-02-01 07:45:33,2021-02-01 07:50:01,1.0,0.99,1.0,N,68,246,1,5.5,0.0,0.5,1.2,0.0,0.3,10.0,2.5,
784,2,2021-02-01 07:06:34,2021-02-01 07:12:04,1.0,1.31,1.0,N,170,237,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,
785,2,2021-02-01 07:16:01,2021-02-01 07:34:19,1.0,4.16,1.0,N,237,142,1,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5,
786,2,2021-02-01 07:43:01,2021-02-01 07:45:59,1.0,0.57,1.0,N,100,230,2,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5,
787,2,2021-02-01 07:56:59,2021-02-01 08:13:06,1.0,4.19,1.0,N,107,75,1,14.5,0.0,0.5,2.0,0.0,0.3,19.8,2.5,
788,1,2021-02-01 07:43:56,2021-02-01 07:51:28,1.0,1.4,1.0,N,107,170,2,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5,
789,1,2021-02-01 07:20:42,2021-02-01 07:48:15,2.0,8.6,1.0,N,132,95,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3,0.0,
790,2,2021-02-01 07:11:57,2021-02-01 07:16:20,1.0,1.73,1.0,N,229,107,1,6.5,0.0,0.5,1.2,0.0,0.3,11.0,2.5,
791,2,2021-02-01 07:21:21,2021-02-01 07:30:22,1.0,2.35,1.0,N,137,140,1,9.5,0.0,0.5,2.0,0.0,0.3,14.8,2.5,
792,2,2021-02-01 07:38:29,2021-02-01 07:43:02,1.0,0.62,1.0,N,263,236,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,
793,2,2021-02-01 07:35:51,2021-02-01 07:41:56,1.0,1.41,1.0,N,116,41,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0.0,
794,2,2021-02-01 07:43:38,2021-02-01 07:53:59,1.0,2.06,1.0,N,41,75,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0.0,
795,1,2021-02-01 07:15:54,2021-02-01 07:34:03,0.0,3.7,1.0,N,116,236,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3,0.0,
796,1,2021-02-01 07:06:45,2021-02-01 07:17:48,1.0,2.2,1.0,N,186,237,1,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5,
797,1,2021-02-01 07:46:22,2021-02-01 07:52:13,1.0,1.3,1.0,N,186,158,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5,
798,2,2021-02-01 07:18:01,2021-02-01 07:31:14,1.0,2.0,1.0,N,141,162,1,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5,
799,2,2021-02-01 07:06:08,2021-02-01 07:15:24,1.0,1.42,1.0,N,186,137,1,8.0,0.0,0.5,3.39,0.0,0.3,14.69,2.5,
800,2,2021-02-01 07:20:10,2021-02-01 07:27:29,1.0,2.53,1.0,N,137,232,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5,
801,2,2021-02-01 07:38:18,2021-02-01 07:43:21,1.0,0.82,1.0,N,107,137,1,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5,
802,2,2021-02-01 07:13:55,2021-02-01 07:27:18,2.0,2.14,1.0,N,238,140,1,10.5,0.0,0.5,3.45,0.0,0.3,17.25,2.5,
803,2,2021-02-01 07:30:18,2021-02-01 07:37:47,1.0,1.4,1.0,N,140,162,1,7.0,0.0,0.5,1.0,0.0,0.3,11.3,2.5,
804,2,2021-02-01 07:43:18,2021-02-01 07:53:50,1.0,1.63,1.0,N,170,137,1,8.5,0.0,0.5,2.95,0.0,0.3,14.75,2.5,
805,2,2021-02-01 07:35:42,2021-02-01 07:40:43,1.0,0.83,1.0,N,246,100,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,
806,1,2021-02-01 07:21:38,2021-02-01 07:25:13,1.0,0.5,1.0,N,162,161,1,4.5,2.5,0.5,2.0,0.0,0.3,9.8,2.5,
807,1,2021-02-01 07:42:54,2021-02-01 07:54:17,1.0,1.3,1.0,N,186,137,1,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5,
808,1,2021-02-01 07:59:51,2021-02-01 08:06:16,1.0,1.3,1.0,N,137,229,1,6.5,2.5,0.5,2.0,0.0,0.3,11.8,2.5,
809,2,2021-02-01 07:32:28,2021-02-01 07:35:38,2.0,0.75,1.0,N,141,229,1,4.5,0.0,0.5,1.0,0.0,0.3,8.8,2.5,
810,2,2021-02-01 07:49:51,2021-02-01 07:53:29,2.0,0.92,1.0,N,262,140,1,5.0,0.0,0.5,2.7,0.0,0.3,11.0,2.5,
811,2,2021-02-01 07:59:43,2021-02-01 08:07:02,2.0,1.5,1.0,N,263,75,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,
812,1,2021-02-01 07:07:16,2021-02-01 07:15:47,1.0,1.9,1.0,N,141,75,1,8.0,2.5,0.5,3.35,0.0,0.3,14.65,2.5,
813,1,2021-02-01 07:19:19,2021-02-01 07:46:13,1.0,4.0,1.0,N,43,161,1,18.0,2.5,0.5,4.25,0.0,0.3,25.55,2.5,
814,2,2021-02-01 07:06:17,2021-02-01 07:12:21,2.0,1.24,1.0,N,186,161,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,
815,2,2021-02-01 07:19:34,2021-02-01 07:29:08,2.0,1.82,1.0,N,170,48,1,8.5,0.0,0.5,2.95,0.0,0.3,14.75,2.5,
816,2,2021-02-01 07:43:02,2021-02-01 07:50:08,2.0,1.38,1.0,N,142,48,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5,
817,1,2021-02-01 07:36:36,2021-02-01 07:39:05,1.0,0.6,1.0,N,79,4,1,4.0,2.5,0.5,1.8,0.0,0.3,9.1,2.5,
818,1,2021-02-01 07:44:39,2021-02-01 07:51:15,0.0,1.6,1.0,N,107,162,1,7.0,2.5,0.5,3.05,0.0,0.3,13.35,2.5,
819,1,2021-02-01 07:30:17,2021-02-01 07:32:34,1.0,0.3,1.0,N,107,107,1,3.5,2.5,0.5,1.0,0.0,0.3,7.8,2.5,
820,1,2021-02-01 07:41:07,2021-02-01 07:47:28,2.0,0.7,1.0,N,164,170,1,5.5,2.5,0.5,2.6,0.0,0.3,11.4,2.5,
821,1,2021-02-01 07:55:46,2021-02-01 08:09:30,1.0,1.9,1.0,N,229,142,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5,
822,2,2021-02-01 07:16:43,2021-02-01 07:20:57,1.0,1.29,1.0,N,162,236,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,
823,2,2021-02-01 07:24:59,2021-02-01 07:28:16,1.0,1.0,1.0,N,262,140,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,
824,2,2021-02-01 07:53:34,2021-02-01 08:12:39,1.0,4.0,1.0,N,141,68,1,15.0,0.0,0.5,5.49,0.0,0.3,23.79,2.5,
825,1,2021-02-01 07:58:46,2021-02-01 08:02:50,1.0,0.9,1.0,N,229,170,1,5.0,2.5,0.5,2.05,0.0,0.3,10.35,2.5,
